,Community Area,Date,ASSAULT_Arrest,BATTERY_Arrest,CRIMINAL DAMAGE_Arrest,THEFT_Arrest,ASSAULT_Count,BATTERY_Count,CRIMINAL DAMAGE_Count,THEFT_Count,ASSAULT_Domestic,BATTERY_Domestic,CRIMINAL DAMAGE_Domestic,THEFT_Domestic
5029,40.0,2025-08-31,3,7,0,1,20,48,22,33,9,29,4,12
5030,40.0,2025-09-30,1,11,1,1,27,53,21,28,8,33,6,4
5031,40.0,2025-10-31,4,5,1,0,25,37,16,29,10,20,4,2
5032,40.0,2025-11-30,2,8,1,0,25,39,18,30,12,26,5,2
5033,40.0,2025-12-31,1,7,2,0,26,39,24,35,13,34,4,5
5034,40.0,2026-01-31,4,2,1,1,18,42,26,16,5,29,5,1
5035,40.0,2026-02-28,2,6,0,1,21,41,14,17,8,34,4,2
5036,40.0,2026-03-31,2,4,0,2,26,49,15,25,10,29,3,6
5037,40.0,2026-04-30,3,11,2,1,26,46,25,26,8,31,5,3
5038,40.0,2026-05-31,2,16,4,0,20,59,27,34,10,31,4,3
5039,40.0,2026-06-30,3,9,3,0,22,55,27,20,7,39,9,3
5040,41.0,2016-01-31,0,5,0,2,5,18,18,27,0,15,2,1
5041,41.0,2016-02-29,2,0,0,2,5,7,11,15,1,3,2,0
5042,41.0,2016-03-31,0,5,0,6,7,19,20,34,1,11,1,1
5043,41.0,2016-04-30,0,4,1,1,3,14,7,35,1,9,0,2
5044,41.0,2016-05-31,0,0,0,3,5,6,13,47,1,2,0,2
5045,41.0,2016-06-30,0,3,1,4,4,13,27,49,0,9,0,2
5046,41.0,2016-07-31,1,3,0,3,8,25,26,70,2,16,4,0
5047,41.0,2016-08-31,1,4,0,5,6,17,12,73,1,8,1,3
5048,41.0,2016-09-30,2,0,0,3,7,12,9,55,2,5,0,0
5049,41.0,2016-10-31,1,4,0,1,7,15,38,58,1,3,2,1
5050,41.0,2016-11-30,0,3,0,6,11,13,15,68,4,4,2,2
5051,41.0,2016-12-31,0,0,0,3,4,7,20,41,0,5,0,0
5052,41.0,2017-01-31,0,1,1,10,9,12,10,58,0,5,0,0
5053,41.0,2017-02-28,0,3,0,2,7,22,10,41,2,7,0,1
5054,41.0,2017-03-31,0,5,0,7,5,16,18,44,0,11,2,1
5055,41.0,2017-04-30,1,2,0,12,6,16,10,51,3,7,0,2
5056,41.0,2017-05-31,0,2,1,8,8,14,11,44,2,6,2,0
5057,41.0,2017-06-30,1,5,0,14,9,22,12,58,5,10,2,2
5058,41.0,2017-07-31,1,1,0,14,11,15,11,84,2,10,2,1
5059,41.0,2017-08-31,0,3,0,1,8,20,9,51,3,12,1,0
5060,41.0,2017-09-30,0,7,0,7,9,19,11,46,1,10,2,0
5061,41.0,2017-10-31,1,4,0,10,6,16,11,47,2,7,1,1
5062,41.0,2017-11-30,1,5,0,6,9,18,7,49,3,9,0,1
5063,41.0,2017-12-31,0,3,0,4,9,19,15,50,0,6,0,3
5064,41.0,2018-01-31,0,3,0,12,6,17,27,52,1,13,1,2
5065,41.0,2018-02-28,1,2,1,3,5,8,36,33,1,3,1,0
5066,41.0,2018-03-31,1,3,0,7,10,16,28,53,1,7,0,0
5067,41.0,2018-04-30,2,1,6,9,8,9,22,49,0,6,0,1
5068,41.0,2018-05-31,0,4,0,9,7,22,24,57,3,12,2,4
5069,41.0,2018-06-30,0,2,1,5,6,14,28,51,0,7,0,2
5070,41.0,2018-07-31,1,3,0,4,7,23,32,75,1,12,1,2
5071,41.0,2018-08-31,0,4,0,5,9,20,12,68,2,9,0,1
5072,41.0,2018-09-30,0,2,1,4,11,25,11,59,2,17,1,3
5073,41.0,2018-10-31,2,8,0,10,15,29,45,73,4,13,0,0
5074,41.0,2018-11-30,1,1,1,7,11,16,14,53,1,7,1,4
5075,41.0,2018-12-31,0,2,0,5,8,16,9,38,3,6,1,0
5076,41.0,2019-01-31,0,5,0,6,12,18,11,41,5,9,2,0
5077,41.0,2019-02-28,1,2,0,3,6,15,8,34,0,8,0,1
5078,41.0,2019-03-31,0,2,0,3,10,23,13,49,3,10,2,0
5079,41.0,2019-04-30,1,4,0,2,12,15,18,34,6,9,0,0
5080,41.0,2019-05-31,0,4,0,1,13,23,11,43,4,12,0,1
5081,41.0,2019-06-30,3,2,3,6,12,28,18,71,2,14,2,2
5082,41.0,2019-07-31,2,2,0,6,11,27,10,76,5,13,2,2
5083,41.0,2019-08-31,1,2,0,2,12,21,8,56,1,7,1,0
5084,41.0,2019-09-30,0,7,0,0,5,30,18,49,0,13,1,0
5085,41.0,2019-10-31,0,4,0,4,12,17,7,55,2,6,1,5
5086,41.0,2019-11-30,3,6,0,0,11,20,10,49,2,13,3,3
5087,41.0,2019-12-31,1,4,0,5,9,17,4,46,3,9,1,3
5088,41.0,2020-01-31,0,3,0,2,10,13,9,37,4,6,1,2
5089,41.0,2020-02-29,0,2,0,2,10,14,9,36,0,6,1,1
5090,41.0,2020-03-31,0,1,0,0,10,20,9,30,0,10,0,2
5091,41.0,2020-04-30,0,3,0,1,4,10,10,18,0,7,1,1
5092,41.0,2020-05-31,0,2,0,0,6,16,14,30,2,5,0,1
5093,41.0,2020-06-30,1,2,0,0,7,13,16,31,0,7,1,0
5094,41.0,2020-07-31,0,4,0,0,11,20,12,39,2,11,0,2
5095,41.0,2020-08-31,0,1,1,0,21,12,8,50,3,6,0,2
5096,41.0,2020-09-30,1,2,0,0,14,12,9,48,2,4,3,2
5097,41.0,2020-10-31,1,1,1,0,7,21,17,52,0,6,1,0
5098,41.0,2020-11-30,0,1,0,0,9,13,15,46,2,5,0,0
5099,41.0,2020-12-31,0,1,0,0,7,18,3,31,0,10,0,1
5100,41.0,2021-01-31,0,0,1,0,8,14,6,27,1,8,1,0
5101,41.0,2021-02-28,0,4,0,0,5,14,3,29,0,8,0,1
5102,41.0,2021-03-31,1,1,0,0,10,9,6,34,3,4,0,2
5103,41.0,2021-04-30,1,1,0,0,11,18,12,32,2,12,2,2
5104,41.0,2021-05-31,1,2,0,0,16,29,7,44,3,15,0,2
5105,41.0,2021-06-30,2,1,0,0,8,20,13,56,0,11,2,1
5106,41.0,2021-07-31,0,1,0,2,13,27,14,40,5,13,3,1
5107,41.0,2021-08-31,0,0,0,2,9,21,19,63,1,14,0,0
5108,41.0,2021-09-30,0,2,0,1,15,27,17,64,2,9,5,2
5109,41.0,2021-10-31,2,4,0,2,14,24,15,79,3,9,0,2
5110,41.0,2021-11-30,0,0,0,7,13,14,15,62,4,7,3,2
5111,41.0,2021-12-31,3,2,0,2,15,17,9,55,3,11,2,1
5112,41.0,2022-01-31,1,4,0,1,15,25,12,38,4,17,1,0
5113,41.0,2022-02-28,0,3,0,1,11,18,10,34,3,7,1,0
5114,41.0,2022-03-31,0,1,0,5,14,15,9,57,4,7,1,2
5115,41.0,2022-04-30,3,5,0,1,9,22,8,66,1,12,1,2
5116,41.0,2022-05-31,0,2,0,2,15,19,13,46,1,6,2,2
5117,41.0,2022-06-30,1,6,0,1,11,30,22,64,2,13,3,1
5118,41.0,2022-07-31,0,3,0,2,12,22,24,45,3,12,5,2
5119,41.0,2022-08-31,0,2,0,4,12,19,18,96,0,8,2,2
5120,41.0,2022-09-30,1,4,2,2,13,26,27,69,2,14,4,3
5121,41.0,2022-10-31,1,1,1,1,10,14,27,87,4,6,2,2
5122,41.0,2022-11-30,0,2,0,5,22,14,18,63,4,5,0,1
5123,41.0,2022-12-31,1,4,0,1,18,21,27,68,3,11,2,2
5124,41.0,2023-01-31,1,3,0,0,15,17,24,48,7,9,1,3
5125,41.0,2023-02-28,0,0,0,1,10,17,14,57,0,12,1,1
5126,41.0,2023-03-31,0,4,0,4,13,18,14,54,2,10,1,1
5127,41.0,2023-04-30,0,2,0,5,6,22,29,74,2,12,1,2
5128,41.0,2023-05-31,0,2,0,1,15,20,20,76,3,9,1,1
5129,41.0,2023-06-30,0,2,0,1,10,12,25,71,1,7,2,1
5130,41.0,2023-07-31,0,2,0,0,14,29,33,74,3,16,1,3
5131,41.0,2023-08-31,0,2,0,2,13,31,36,69,4,15,4,0
5132,41.0,2023-09-30,0,4,0,4,7,19,29,66,0,9,2,1
5133,41.0,2023-10-31,2,1,0,2,15,21,15,70,2,6,1,1
5134,41.0,2023-11-30,3,2,0,3,14,25,12,50,3,9,1,3
5135,41.0,2023-12-31,0,3,0,4,11,18,17,70,3,7,1,0
5136,41.0,2024-01-31,1,4,1,0,14,15,20,60,2,6,2,0
5137,41.0,2024-02-29,0,5,0,0,16,27,24,55,4,13,1,2
5138,41.0,2024-03-31,0,3,1,2,15,22,18,54,3,6,0,2
5139,41.0,2024-04-30,0,3,0,1,24,28,15,54,4,12,0,0
5140,41.0,2024-05-31,2,3,0,0,11,29,17,60,2,15,1,1
5141,41.0,2024-06-30,0,1,0,5,19,25,24,70,7,11,2,1
5142,41.0,2024-07-31,0,2,2,2,10,26,17,89,3,10,6,1
5143,41.0,2024-08-31,0,1,1,3,12,15,26,73,0,6,3,1
5144,41.0,2024-09-30,0,2,0,1,15,21,21,95,0,8,2,2
5145,41.0,2024-10-31,0,5,1,8,14,26,23,90,1,10,2,2
5146,41.0,2024-11-30,1,2,0,0,17,21,20,77,5,8,3,1
5147,41.0,2024-12-31,2,4,0,0,19,21,20,79,3,12,0,2
5148,41.0,2025-01-31,0,2,0,3,21,17,23,91,6,8,1,0
5149,41.0,2025-02-28,0,2,1,1,4,14,17,90,1,9,2,1
5150,41.0,2025-03-31,3,0,0,1,11,15,11,79,2,10,0,2
5151,41.0,2025-04-30,2,2,0,1,13,28,12,81,2,12,1,3
5152,41.0,2025-05-31,0,4,0,0,14,23,26,108,4,12,2,1
5153,41.0,2025-06-30,1,5,1,4,15,27,33,106,3,14,0,2
5154,41.0,2025-07-31,2,4,0,2,18,37,17,95,5,22,1,2
5155,41.0,2025-08-31,2,5,0,1,15,37,16,73,4,18,0,2
5156,41.0,2025-09-30,0,6,2,2,7,21,22,75,0,9,5,0
5157,41.0,2025-10-31,0,4,0,3,11,27,30,79,3,11,0,0
5158,41.0,2025-11-30,1,7,1,4,9,20,26,82,1,10,0,1
5159,41.0,2025-12-31,0,1,0,6,10,18,38,82,4,6,2,1
5160,41.0,2026-01-31,0,5,0,0,6,24,39,58,1,12,3,2
5161,41.0,2026-02-28,0,3,2,4,23,30,74,42,9,15,1,2
5162,41.0,2026-03-31,1,3,0,1,18,28,26,75,5,16,1,1
5163,41.0,2026-04-30,1,6,0,1,11,31,20,55,2,12,1,1
5164,41.0,2026-05-31,5,8,0,1,16,33,19,59,1,11,2,1
5165,41.0,2026-06-30,1,6,1,1,10,31,20,49,1,12,3,1
5166,42.0,2016-01-31,3,15,5,4,16,55,34,37,6,38,7,6
5167,42.0,2016-02-29,4,14,5,2,16,57,34,44,4,36,10,9
5168,42.0,2016-03-31,8,19,3,1,32,81,38,41,11,46,14,7
5169,42.0,2016-04-30,5,23,3,1,27,77,27,35,10,53,6,6
5170,42.0,2016-05-31,8,13,5,6,40,66,44,58,10,37,9,4
5171,42.0,2016-06-30,8,13,2,2,32,82,30,54,8,42,5,10
5172,42.0,2016-07-31,8,16,7,2,23,81,31,63,8,52,8,2
5173,42.0,2016-08-31,3,16,1,0,18,81,38,64,5,54,11,8
5174,42.0,2016-09-30,4,15,3,3,25,72,39,41,10,38,9,2
5175,42.0,2016-10-31,0,17,0,4,21,68,34,64,5,38,6,3
5176,42.0,2016-11-30,5,12,4,2,23,52,32,41,7,28,8,9
5177,42.0,2016-12-31,3,9,0,0,17,36,27,34,5,21,9,3
5178,42.0,2017-01-31,4,14,2,3,23,48,39,50,8,33,9,2
5179,42.0,2017-02-28,8,15,1,1,24,55,36,42,5,34,4,3
5180,42.0,2017-03-31,4,18,2,2,33,68,38,40,11,42,10,5
5181,42.0,2017-04-30,8,15,5,2,34,68,35,63,13,41,5,8
5182,42.0,2017-05-31,5,18,3,2,29,80,60,51,11,48,3,5
5183,42.0,2017-06-30,5,20,2,1,31,98,38,70,13,61,10,4
5184,42.0,2017-07-31,4,15,7,1,30,78,53,67,14,54,8,7
5185,42.0,2017-08-31,3,12,5,1,28,80,54,46,10,44,11,6
5186,42.0,2017-09-30,6,17,1,5,28,85,31,48,12,52,7,3
5187,42.0,2017-10-31,6,19,0,2,28,62,40,38,8,45,10,1
5188,42.0,2017-11-30,10,8,4,0,32,63,44,33,8,43,12,4
5189,42.0,2017-12-31,8,17,3,1,22,71,29,50,7,45,7,6
5190,42.0,2018-01-31,4,14,3,5,22,59,28,51,5,34,3,2
5191,42.0,2018-02-28,6,16,2,0,19,49,23,29,2,30,7,0
5192,42.0,2018-03-31,7,17,4,5,26,77,40,51,5,48,12,8
5193,42.0,2018-04-30,1,16,4,1,19,62,26,39,6,43,8,7
5194,42.0,2018-05-31,4,19,5,1,37,81,36,52,7,44,6,5
5195,42.0,2018-06-30,1,22,4,2,30,102,40,47,12,56,12,4
5196,42.0,2018-07-31,3,9,3,7,26,60,49,51,8,34,10,4
5197,42.0,2018-08-31,9,18,4,2,27,69,55,56,8,45,9,7
5198,42.0,2018-09-30,7,9,4,2,31,58,38,54,12,32,8,2
5199,42.0,2018-10-31,5,10,2,1,29,53,39,42,12,33,5,7
5200,42.0,2018-11-30,3,18,2,0,24,60,30,29,8,40,9,1
5201,42.0,2018-12-31,2,18,5,1,23,56,27,45,14,40,4,2
5202,42.0,2019-01-31,3,9,0,0,22,56,27,31,7,42,8,4
5203,42.0,2019-02-28,6,2,1,2,19,64,25,36,5,37,8,4
5204,42.0,2019-03-31,5,7,0,5,24,77,34,50,6,50,13,9
5205,42.0,2019-04-30,5,12,4,5,34,65,35,53,9,37,2,8
5206,42.0,2019-05-31,3,21,5,4,32,99,51,59,9,68,7,4
5207,42.0,2019-06-30,5,18,3,5,28,71,35,52,10,41,11,6
5208,42.0,2019-07-31,5,14,3,7,27,80,30,57,11,55,10,1
5209,42.0,2019-08-31,5,20,1,4,24,101,32,57,7,65,7,9
5210,42.0,2019-09-30,3,10,1,6,21,74,38,45,7,40,4,4
5211,42.0,2019-10-31,9,13,3,5,34,69,28,58,11,47,2,7
5212,42.0,2019-11-30,3,11,3,2,17,45,38,30,5,25,8,6
5213,42.0,2019-12-31,5,13,0,4,23,53,39,49,8,29,7,5
5214,42.0,2020-01-31,4,13,3,4,22,65,30,47,9,38,7,3
5215,42.0,2020-02-29,5,15,1,5,20,61,18,33,9,36,3,5
5216,42.0,2020-03-31,4,7,1,4,30,53,27,37,8,36,6,7
5217,42.0,2020-04-30,3,5,1,0,15,42,26,28,7,30,9,0
5218,42.0,2020-05-31,1,9,4,0,24,62,45,22,9,33,10,3
5219,42.0,2020-06-30,0,5,1,0,18,67,40,45,8,35,11,8
5220,42.0,2020-07-31,3,16,3,4,27,77,40,47,9,47,9,6
5221,42.0,2020-08-31,4,2,0,3,28,81,35,43,9,50,8,8
5222,42.0,2020-09-30,3,8,2,3,30,58,38,40,8,37,16,3
5223,42.0,2020-10-31,1,2,3,0,25,57,27,41,7,38,3,7
5224,42.0,2020-11-30,3,9,0,0,16,51,27,40,5,31,8,1
5225,42.0,2020-12-31,0,2,2,0,27,42,31,40,11,29,7,2
5226,42.0,2021-01-31,2,8,1,1,28,53,21,35,8,36,4,10
5227,42.0,2021-02-28,3,7,1,1,17,34,18,24,13,27,4,5
5228,42.0,2021-03-31,2,8,1,3,28,54,29,31,9,36,9,4
5229,42.0,2021-04-30,5,8,0,1,27,54,35,29,11,38,9,5
5230,42.0,2021-05-31,3,9,0,0,26,70,31,41,7,49,7,9
5231,42.0,2021-06-30,0,9,1,4,29,62,25,55,7,40,7,8
5232,42.0,2021-07-31,3,11,3,2,32,50,30,49,12,23,9,2
5233,42.0,2021-08-31,2,8,0,1,25,63,30,36,8,37,6,4
5234,42.0,2021-09-30,3,5,0,2,29,39,31,41,9,22,6,6
5235,42.0,2021-10-31,3,2,4,0,38,46,27,39,9,29,5,5
5236,42.0,2021-11-30,4,9,0,1,21,46,32,35,7,28,4,5
5237,42.0,2021-12-31,2,9,1,0,30,41,28,46,14,23,6,3
5238,42.0,2022-01-31,3,9,0,1,33,46,25,38,13,33,4,3
5239,42.0,2022-02-28,0,3,0,1,19,36,13,33,6,22,2,3
5240,42.0,2022-03-31,2,9,0,0,18,47,23,39,6,34,5,6
5241,42.0,2022-04-30,2,8,0,1,21,57,31,40,10,41,5,6
5242,42.0,2022-05-31,3,10,2,0,35,72,44,64,11,55,6,5
5243,42.0,2022-06-30,3,5,2,0,39,57,34,61,17,33,10,8
5244,42.0,2022-07-31,3,4,0,1,26,52,44,42,9,34,11,2
5245,42.0,2022-08-31,3,3,3,0,36,56,43,58,15,29,7,6
5246,42.0,2022-09-30,4,7,1,0,24,59,29,36,11,32,2,5
5247,42.0,2022-10-31,1,6,1,0,31,43,38,50,7,24,8,8
5248,42.0,2022-11-30,2,3,0,0,28,44,35,49,13,30,7,7
5249,42.0,2022-12-31,1,4,1,0,21,40,37,48,8,30,5,4
5250,42.0,2023-01-31,1,11,0,0,24,39,36,40,13,27,11,3
5251,42.0,2023-02-28,1,2,1,0,21,48,38,38,5,37,7,1
5252,42.0,2023-03-31,2,3,1,1,22,37,39,48,6,25,7,1
5253,42.0,2023-04-30,9,7,0,0,30,49,33,43,6,32,4,4
5254,42.0,2023-05-31,2,11,1,1,32,49,48,58,9,25,7,4
5255,42.0,2023-06-30,5,7,1,2,30,55,64,56,8,29,10,5
5256,42.0,2023-07-31,0,6,2,2,31,56,55,66,8,29,6,5
5257,42.0,2023-08-31,4,5,3,1,46,74,49,57,15,35,7,3
5258,42.0,2023-09-30,3,7,2,1,31,90,48,59,10,38,13,1
5259,42.0,2023-10-31,6,7,0,0,40,55,42,59,18,31,6,5
5260,42.0,2023-11-30,2,9,1,1,29,58,25,57,9,28,10,6
5261,42.0,2023-12-31,3,13,3,3,21,55,39,60,5,35,9,7
5262,42.0,2024-01-31,3,13,2,5,36,61,37,50,11,34,6,2
5263,42.0,2024-02-29,3,6,0,2,34,58,33,54,15,31,6,3
5264,42.0,2024-03-31,4,14,0,1,38,70,34,35,13,45,6,2
5265,42.0,2024-04-30,2,10,1,1,28,75,42,49,8,48,11,6
5266,42.0,2024-05-31,1,11,0,0,35,85,41,62,11,39,8,3
5267,42.0,2024-06-30,2,18,1,1,30,80,40,51,15,41,8,4
5268,42.0,2024-07-31,5,12,2,0,37,59,49,68,14,37,9,4
5269,42.0,2024-08-31,2,11,2,0,32,72,42,56,11,38,8,3
5270,42.0,2024-09-30,3,9,2,0,41,58,39,85,16,33,9,6
5271,42.0,2024-10-31,3,12,0,2,42,75,46,64,15,32,7,1
5272,42.0,2024-11-30,3,12,0,1,33,62,28,50,11,40,2,4
5273,42.0,2024-12-31,5,5,1,7,26,49,35,78,7,30,6,5
5274,42.0,2025-01-31,11,12,3,3,40,64,23,53,12,35,6,8
5275,42.0,2025-02-28,3,6,1,5,20,43,21,53,7,22,4,4
5276,42.0,2025-03-31,4,11,3,4,27,59,31,45,14,44,13,0
5277,42.0,2025-04-30,6,12,6,8,36,55,40,54,9,30,7,2
5278,42.0,2025-05-31,5,10,2,4,29,62,40,55,8,32,5,9
5279,42.0,2025-06-30,5,12,3,8,32,71,39,55,9,45,6,3
5280,42.0,2025-07-31,4,11,0,6,31,65,38,75,9,35,6,5
5281,42.0,2025-08-31,5,16,1,5,48,73,33,74,19,45,7,8
5282,42.0,2025-09-30,3,6,0,4,43,60,44,64,16,28,5,4
5283,42.0,2025-10-31,6,9,2,7,33,71,52,82,9,38,7,6
5284,42.0,2025-11-30,10,6,0,1,41,57,41,53,20,36,7,7
5285,42.0,2025-12-31,4,5,2,4,28,50,38,55,15,33,7,4
5286,42.0,2026-01-31,3,10,1,9,36,62,44,57,17,29,5,6
5287,42.0,2026-02-28,1,6,1,3,23,51,36,45,8,31,9,4
5288,42.0,2026-03-31,5,10,1,4,23,59,37,71,10,29,7,8
5289,42.0,2026-04-30,4,12,1,3,28,56,38,42,9,30,7,3
5290,42.0,2026-05-31,3,7,1,2,32,56,42,56,8,32,9,5
5291,42.0,2026-06-30,6,16,1,0,40,76,26,51,7,38,5,4
5292,43.0,2016-01-31,9,36,4,9,43,155,64,91,13,102,13,7
5293,43.0,2016-02-29,5,33,7,5,36,138,73,68,15,92,20,13
5294,43.0,2016-03-31,19,32,4,16,60,153,81,109,22,114,19,18
5295,43.0,2016-04-30,14,29,3,10,75,175,73,89,25,132,20,10
5296,43.0,2016-05-31,16,35,11,12,74,183,98,123,28,116,29,12
5297,43.0,2016-06-30,14,40,4,11,76,196,82,117,20,128,20,12
5298,43.0,2016-07-31,11,33,3,5,67,177,105,112,20,106,24,13
5299,43.0,2016-08-31,13,43,4,23,72,206,91,123,24,135,16,10
5300,43.0,2016-09-30,13,20,1,12,69,146,68,103,19,104,12,13
5301,43.0,2016-10-31,12,32,6,11,65,165,87,107,24,104,19,6
5302,43.0,2016-11-30,13,31,8,17,61,165,81,124,17,111,29,19
5303,43.0,2016-12-31,9,25,1,10,43,128,66,98,14,89,20,5
5304,43.0,2017-01-31,10,37,4,12,64,165,73,98,24,122,11,13
5305,43.0,2017-02-28,7,38,5,12,50,151,77,91,20,96,13,21
5306,43.0,2017-03-31,10,33,5,6,68,175,63,101,21,116,9,16
5307,43.0,2017-04-30,14,38,3,7,67,170,68,88,24,117,16,14
5308,43.0,2017-05-31,15,42,4,10,67,209,84,109,22,133,15,16
5309,43.0,2017-06-30,14,41,10,8,82,203,87,98,28,134,20,9
5310,43.0,2017-07-31,16,40,7,15,65,206,111,140,24,134,22,16
5311,43.0,2017-08-31,13,53,10,20,79,200,84,129,30,127,14,14
5312,43.0,2017-09-30,12,33,7,10,57,183,105,110,23,125,29,10
5313,43.0,2017-10-31,11,27,3,22,60,156,67,143,19,106,14,15
5314,43.0,2017-11-30,16,39,7,13,63,187,96,116,23,133,13,16
5315,43.0,2017-12-31,16,30,3,20,59,151,70,115,22,97,15,11
5316,43.0,2018-01-31,10,34,4,17,52,168,59,135,18,125,16,15
5317,43.0,2018-02-28,8,38,4,9,58,143,46,92,11,102,10,12
5318,43.0,2018-03-31,18,30,5,14,74,157,65,84,19,116,18,11
5319,43.0,2018-04-30,11,28,3,14,83,145,82,106,33,95,12,13
5320,43.0,2018-05-31,7,49,7,22,68,202,103,127,27,138,18,12
5321,43.0,2018-06-30,9,38,7,15,68,179,94,122,21,107,18,14
5322,43.0,2018-07-31,9,48,8,5,81,194,102,124,27,116,15,19
5323,43.0,2018-08-31,9,42,10,25,66,181,120,164,23,118,23,27
5324,43.0,2018-09-30,15,34,6,12,75,164,91,144,35,109,16,13
5325,43.0,2018-10-31,11,30,10,13,69,176,105,127,21,124,28,13
5326,43.0,2018-11-30,9,37,2,6,47,142,80,109,16,103,20,11
5327,43.0,2018-12-31,12,36,8,5,57,173,102,151,25,129,18,11
5328,43.0,2019-01-31,9,38,5,7,63,163,80,104,19,123,12,15
5329,43.0,2019-02-28,9,20,6,8,51,129,59,123,18,92,10,12
5330,43.0,2019-03-31,10,41,3,8,60,179,65,95,17,127,10,17
5331,43.0,2019-04-30,8,31,3,8,56,179,94,92,17,117,20,13
5332,43.0,2019-05-31,16,46,9,11,76,205,79,121,26,149,17,19
5333,43.0,2019-06-30,13,30,6,6,75,190,67,129,23,130,16,19
5334,43.0,2019-07-31,12,43,4,9,70,197,87,139,28,138,19,17
5335,43.0,2019-08-31,12,44,5,9,61,186,85,131,24,123,22,14
5336,43.0,2019-09-30,11,35,7,11,66,175,88,150,20,125,17,12
5337,43.0,2019-10-31,5,26,4,7,61,140,78,115,24,97,24,12
5338,43.0,2019-11-30,12,29,6,10,64,152,97,133,25,110,19,15
5339,43.0,2019-12-31,15,28,6,7,66,162,71,134,18,109,10,12
5340,43.0,2020-01-31,13,33,6,16,68,158,87,107,20,108,26,10
5341,43.0,2020-02-29,14,22,5,8,64,126,71,93,25,89,16,18
5342,43.0,2020-03-31,7,21,1,7,67,167,84,103,25,115,21,10
5343,43.0,2020-04-30,4,16,4,1,41,139,88,83,15,97,22,9
5344,43.0,2020-05-31,4,18,4,3,71,162,85,109,28,121,19,12
5345,43.0,2020-06-30,7,17,1,8,72,188,103,113,24,125,21,21
5346,43.0,2020-07-31,14,21,6,5,97,192,114,97,37,125,23,13
5347,43.0,2020-08-31,8,25,3,3,78,173,95,94,27,114,23,21
5348,43.0,2020-09-30,3,20,3,6,83,168,89,89,35,121,16,17
5349,43.0,2020-10-31,6,19,5,8,72,145,84,96,19,94,18,17
5350,43.0,2020-11-30,4,21,7,5,63,142,87,72,23,99,26,8
5351,43.0,2020-12-31,9,24,3,7,58,162,92,91,24,122,27,7
5352,43.0,2021-01-31,10,14,5,4,66,120,62,96,26,91,21,21
5353,43.0,2021-02-28,3,18,2,2,50,127,72,63,22,89,23,16
5354,43.0,2021-03-31,4,16,2,1,78,154,80,87,25,116,16,16
5355,43.0,2021-04-30,6,15,2,2,75,140,99,73,35,102,22,21
5356,43.0,2021-05-31,6,15,5,4,78,158,110,75,41,110,23,15
5357,43.0,2021-06-30,3,23,0,2,83,174,106,87,28,120,29,16
5358,43.0,2021-07-31,6,17,4,4,70,156,120,77,32,103,20,8
5359,43.0,2021-08-31,0,21,4,1,82,161,90,86,35,106,28,11
5360,43.0,2021-09-30,4,13,3,4,90,150,93,100,30,98,26,16
5361,43.0,2021-10-31,6,23,4,7,84,163,92,89,32,97,21,19
5362,43.0,2021-11-30,6,18,3,0,68,137,70,87,30,86,22,15
5363,43.0,2021-12-31,3,16,1,4,82,128,76,95,32,90,24,12
5364,43.0,2022-01-31,7,21,1,4,69,152,56,83,27,106,13,11
5365,43.0,2022-02-28,10,16,5,2,63,133,60,81,25,91,16,11
5366,43.0,2022-03-31,5,16,0,2,76,146,85,100,29,108,27,16
5367,43.0,2022-04-30,9,17,3,4,56,143,86,103,25,94,23,11
5368,43.0,2022-05-31,4,25,1,0,58,151,101,91,14,92,14,10
5369,43.0,2022-06-30,4,24,3,3,77,145,92,134,30,99,22,16
5370,43.0,2022-07-31,2,18,5,5,70,139,81,136,35,83,18,18
5371,43.0,2022-08-31,5,19,2,4,86,173,122,137,33,109,21,12
5372,43.0,2022-09-30,9,17,1,2,78,148,135,122,27,91,19,16
5373,43.0,2022-10-31,4,14,2,3,91,135,100,107,34,85,16,8
5374,43.0,2022-11-30,3,14,0,4,59,129,103,103,19,89,18,10
5375,43.0,2022-12-31,2,21,5,2,53,128,95,93,24,79,15,12
5376,43.0,2023-01-31,6,16,2,3,78,149,111,115,35,114,22,14
5377,43.0,2023-02-28,5,16,1,1,63,150,80,104,24,107,17,14
5378,43.0,2023-03-31,6,20,3,2,74,145,104,118,28,95,21,17
5379,43.0,2023-04-30,9,24,1,4,63,145,99,127,24,94,23,19
5380,43.0,2023-05-31,8,17,4,1,63,118,89,96,22,73,17,15
5381,43.0,2023-06-30,7,17,1,4,84,158,96,111,35,110,20,16
5382,43.0,2023-07-31,3,23,0,5,74,172,116,105,26,125,19,13
5383,43.0,2023-08-31,11,16,3,1,93,170,92,89,32,114,20,11
5384,43.0,2023-09-30,3,28,2,5,74,133,81,117,30,93,13,12
5385,43.0,2023-10-31,7,17,0,1,78,136,94,101,26,95,13,10
5386,43.0,2023-11-30,7,19,1,2,76,136,96,111,32,75,12,11
5387,43.0,2023-12-31,8,25,8,1,65,151,90,126,24,100,14,12
5388,43.0,2024-01-31,12,21,2,3,87,170,83,94,36,118,21,10
5389,43.0,2024-02-29,9,20,2,7,72,152,96,102,23,96,17,6
5390,43.0,2024-03-31,14,18,3,4,80,118,80,109,35,77,13,12
5391,43.0,2024-04-30,6,22,2,3,86,143,77,108,29,93,16,8
5392,43.0,2024-05-31,7,27,3,2,115,184,72,110,41,114,16,11
