,zipcode,metro,date,homes_sold,median_sale_price,median_days_on_market,new_listings,active_listings,pending_sales,inventory,average_sale_to_list_ratio,median_new_listing_price,latitude,longitude
5512,98065,"Seattle, WA metro area",2017-03-31,66.0,690000.0,5.0,90.0,99.0,78.0,25.0,101.67,719743.0,47.5293,-121.8225
5513,98065,"Seattle, WA metro area",2017-04-30,68.0,732500.0,5.0,101.0,117.0,96.0,18.0,102.93,714660.0,47.5293,-121.8225
5514,98065,"Seattle, WA metro area",2017-05-31,87.0,715000.0,5.0,105.0,119.0,100.0,16.0,103.48,700000.0,47.5293,-121.8225
5515,98065,"Seattle, WA metro area",2017-06-30,99.0,720000.0,5.0,118.0,143.0,110.0,27.0,103.6,722500.0,47.5293,-121.8225
5516,98065,"Seattle, WA metro area",2017-07-31,113.0,720000.0,5.0,123.0,141.0,108.0,29.0,103.11,725000.0,47.5293,-121.8225
5517,98065,"Seattle, WA metro area",2017-08-31,119.0,730000.0,6.0,124.0,140.0,109.0,23.0,102.35,690000.0,47.5293,-121.8225
5518,98065,"Seattle, WA metro area",2017-09-30,105.0,725000.0,7.0,97.0,124.0,97.0,23.0,101.47,699950.0,47.5293,-121.8225
5519,98065,"Seattle, WA metro area",2017-10-31,96.0,730500.0,9.0,72.0,100.0,85.0,10.0,100.62,685000.0,47.5293,-121.8225
5520,98065,"Seattle, WA metro area",2017-11-30,76.0,755000.0,10.0,56.0,79.0,67.0,15.0,100.71,788000.0,47.5293,-121.8225
5521,98065,"Seattle, WA metro area",2017-12-31,72.0,781000.0,13.0,39.0,62.0,48.0,12.0,100.98,740000.0,47.5293,-121.8225
5522,98065,"Seattle, WA metro area",2018-01-31,54.0,769500.0,8.0,44.0,53.0,44.0,11.0,102.25,798000.0,47.5293,-121.8225
5523,98065,"Seattle, WA metro area",2018-02-28,49.0,783000.0,7.0,42.0,56.0,49.0,11.0,102.81,794975.0,47.5293,-121.8225
5524,98065,"Seattle, WA metro area",2018-03-31,60.0,830031.0,7.0,72.0,83.0,76.0,13.0,103.8,794975.0,47.5293,-121.8225
5525,98065,"Seattle, WA metro area",2018-04-30,92.0,835000.0,7.0,88.0,98.0,87.0,16.0,103.05,789500.0,47.5293,-121.8225
5526,98065,"Seattle, WA metro area",2018-05-31,105.0,847500.0,6.0,116.0,127.0,101.0,30.0,103.12,774500.0,47.5293,-121.8225
5527,98065,"Seattle, WA metro area",2018-06-30,105.0,816696.0,6.0,129.0,142.0,102.0,46.0,102.58,749000.0,47.5293,-121.8225
5528,98065,"Seattle, WA metro area",2018-07-31,100.0,805500.0,6.0,138.0,154.0,106.0,50.0,102.27,729000.0,47.5293,-121.8225
5529,98065,"Seattle, WA metro area",2018-08-31,107.0,730000.0,8.0,117.0,146.0,95.0,50.0,101.21,724990.0,47.5293,-121.8225
5530,98065,"Seattle, WA metro area",2018-09-30,90.0,705000.0,11.0,96.0,141.0,84.0,49.0,100.08,707500.0,47.5293,-121.8225
5531,98065,"Seattle, WA metro area",2018-10-31,82.0,699500.0,19.0,63.0,111.0,69.0,33.0,99.82,698000.0,47.5293,-121.8225
5532,98065,"Seattle, WA metro area",2018-11-30,64.0,710000.0,31.0,52.0,101.0,66.0,22.0,99.59,664925.0,47.5293,-121.8225
5533,98065,"Seattle, WA metro area",2018-12-31,65.0,699995.0,45.0,29.0,77.0,50.0,15.0,99.58,655000.0,47.5293,-121.8225
5534,98065,"Seattle, WA metro area",2019-01-31,49.0,698000.0,51.0,32.0,64.0,44.0,17.0,98.55,652500.0,47.5293,-121.8225
5535,98065,"Seattle, WA metro area",2019-02-28,40.0,674800.0,52.0,31.0,52.0,37.0,17.0,97.92,685000.0,47.5293,-121.8225
5536,98065,"Seattle, WA metro area",2019-03-31,35.0,662900.0,26.0,60.0,75.0,55.0,27.0,98.39,700000.0,47.5293,-121.8225
5537,98065,"Seattle, WA metro area",2019-04-30,52.0,697500.0,12.0,83.0,100.0,76.0,30.0,99.26,729000.0,47.5293,-121.8225
5538,98065,"Seattle, WA metro area",2019-05-31,69.0,698997.0,10.0,118.0,135.0,99.0,46.0,99.71,737500.0,47.5293,-121.8225
5539,98065,"Seattle, WA metro area",2019-06-30,87.0,725000.0,12.0,113.0,140.0,101.0,43.0,99.37,745000.0,47.5293,-121.8225
5540,98065,"Seattle, WA metro area",2019-07-31,87.0,700000.0,18.0,114.0,142.0,98.0,46.0,99.25,735000.0,47.5293,-121.8225
5541,98065,"Seattle, WA metro area",2019-08-31,92.0,738000.0,19.0,93.0,138.0,88.0,45.0,99.05,725000.0,47.5293,-121.8225
5542,98065,"Seattle, WA metro area",2019-09-30,88.0,740500.0,17.0,78.0,120.0,83.0,29.0,99.24,743500.0,47.5293,-121.8225
5543,98065,"Seattle, WA metro area",2019-10-31,86.0,779000.0,19.0,58.0,103.0,72.0,18.0,98.93,737500.0,47.5293,-121.8225
5544,98065,"Seattle, WA metro area",2019-11-30,66.0,769500.0,24.0,42.0,86.0,57.0,9.0,98.61,707450.0,47.5293,-121.8225
5545,98065,"Seattle, WA metro area",2019-12-31,55.0,729000.0,24.0,32.0,61.0,42.0,8.0,98.75,700000.0,47.5293,-121.8225
5546,98065,"Seattle, WA metro area",2020-01-31,39.0,707000.0,21.0,30.0,47.0,32.0,11.0,99.2,734750.0,47.5293,-121.8225
5547,98065,"Seattle, WA metro area",2020-02-29,39.0,722000.0,20.0,42.0,51.0,44.0,8.0,99.78,734750.0,47.5293,-121.8225
5548,98065,"Seattle, WA metro area",2020-03-31,45.0,730000.0,4.0,73.0,80.0,58.0,21.0,100.79,779900.0,47.5293,-121.8225
5549,98065,"Seattle, WA metro area",2020-04-30,53.0,762000.0,3.0,82.0,92.0,66.0,23.0,101.37,757500.0,47.5293,-121.8225
5550,98065,"Seattle, WA metro area",2020-05-31,61.0,755000.0,3.0,90.0,96.0,76.0,18.0,101.27,809975.0,47.5293,-121.8225
5551,98065,"Seattle, WA metro area",2020-06-30,71.0,765000.0,4.0,93.0,113.0,98.0,22.0,100.86,800000.0,47.5293,-121.8225
5552,98065,"Seattle, WA metro area",2020-07-31,89.0,815000.0,6.0,102.0,125.0,111.0,15.0,100.98,800000.0,47.5293,-121.8225
5553,98065,"Seattle, WA metro area",2020-08-31,111.0,815000.0,5.0,104.0,122.0,109.0,16.0,101.28,800000.0,47.5293,-121.8225
5554,98065,"Seattle, WA metro area",2020-09-30,104.0,862000.0,5.0,83.0,105.0,94.0,6.0,101.93,800000.0,47.5293,-121.8225
5555,98065,"Seattle, WA metro area",2020-10-31,101.0,835000.0,5.0,72.0,87.0,84.0,2.0,101.97,825000.0,47.5293,-121.8225
5556,98065,"Seattle, WA metro area",2020-11-30,75.0,860000.0,5.0,48.0,64.0,57.0,2.0,102.52,798944.0,47.5293,-121.8225
5557,98065,"Seattle, WA metro area",2020-12-31,66.0,845000.0,5.0,50.0,56.0,49.0,4.0,102.32,827000.0,47.5293,-121.8225
5558,98065,"Seattle, WA metro area",2021-01-31,51.0,857000.0,4.0,49.0,51.0,48.0,3.0,105.13,819000.0,47.5293,-121.8225
5559,98065,"Seattle, WA metro area",2021-02-28,51.0,857000.0,4.0,61.0,63.0,57.0,6.0,107.35,842500.0,47.5293,-121.8225
5560,98065,"Seattle, WA metro area",2021-03-31,62.0,997500.0,4.0,87.0,91.0,83.0,8.0,111.55,900000.0,47.5293,-121.8225
5561,98065,"Seattle, WA metro area",2021-04-30,80.0,1005501.0,4.0,111.0,114.0,108.0,4.0,112.91,950000.0,47.5293,-121.8225
5562,98065,"Seattle, WA metro area",2021-05-31,111.0,1100000.0,4.0,120.0,126.0,120.0,6.0,111.77,985000.0,47.5293,-121.8225
5563,98065,"Seattle, WA metro area",2021-06-30,109.0,1121000.0,4.0,107.0,115.0,103.0,11.0,111.18,974888.0,47.5293,-121.8225
5564,98065,"Seattle, WA metro area",2021-07-31,102.0,1150000.0,4.0,89.0,93.0,88.0,10.0,108.99,948888.0,47.5293,-121.8225
5565,98065,"Seattle, WA metro area",2021-08-31,82.0,1012500.0,5.0,79.0,85.0,89.0,10.0,107.62,925000.0,47.5293,-121.8225
5566,98065,"Seattle, WA metro area",2021-09-30,78.0,977500.0,5.0,67.0,78.0,83.0,4.0,105.25,948888.0,47.5293,-121.8225
5567,98065,"Seattle, WA metro area",2021-10-31,69.0,990000.0,5.0,58.0,68.0,74.0,6.0,105.58,949344.0,47.5293,-121.8225
5568,98065,"Seattle, WA metro area",2021-11-30,59.0,1015000.0,5.0,49.0,59.0,59.0,1.0,106.94,995000.0,47.5293,-121.8225
5569,98065,"Seattle, WA metro area",2021-12-31,49.0,1106250.0,5.0,35.0,39.0,37.0,2.0,109.25,948800.0,47.5293,-121.8225
5570,98065,"Seattle, WA metro area",2022-01-31,36.0,1170500.0,5.0,33.0,39.0,38.0,2.0,109.92,1099999.0,47.5293,-121.8225
5571,98065,"Seattle, WA metro area",2022-02-28,32.0,1215000.0,5.0,42.0,43.0,40.0,3.0,111.2,1119000.0,47.5293,-121.8225
5572,98065,"Seattle, WA metro area",2022-03-31,43.0,1306000.0,4.0,77.0,79.0,64.0,13.0,113.61,1250000.0,47.5293,-121.8225
5573,98065,"Seattle, WA metro area",2022-04-30,66.0,1347500.0,4.0,106.0,108.0,83.0,23.0,113.03,1270000.0,47.5293,-121.8225
5574,98065,"Seattle, WA metro area",2022-05-31,85.0,1331000.0,4.0,121.0,124.0,97.0,22.0,109.34,1299983.0,47.5293,-121.8225
5575,98065,"Seattle, WA metro area",2022-06-30,95.0,1325000.0,5.0,119.0,132.0,88.0,41.0,104.87,1298000.0,47.5293,-121.8225
5576,98065,"Seattle, WA metro area",2022-07-31,83.0,1260000.0,6.0,109.0,130.0,83.0,41.0,101.18,1290000.0,47.5293,-121.8225
5577,98065,"Seattle, WA metro area",2022-08-31,80.0,1231250.0,14.0,89.0,111.0,70.0,31.0,99.44,1150000.0,47.5293,-121.8225
5578,98065,"Seattle, WA metro area",2022-09-30,66.0,1200000.0,24.0,68.0,109.0,69.0,29.0,98.35,1149000.0,47.5293,-121.8225
5579,98065,"Seattle, WA metro area",2022-10-31,65.0,1200000.0,27.0,44.0,84.0,50.0,28.0,97.65,1072500.0,47.5293,-121.8225
5580,98065,"Seattle, WA metro area",2022-11-30,46.0,1210000.0,32.0,36.0,67.0,37.0,23.0,96.83,1110000.0,47.5293,-121.8225
5581,98065,"Seattle, WA metro area",2022-12-31,35.0,1050000.0,42.0,22.0,51.0,24.0,15.0,95.61,1103500.0,47.5293,-121.8225
5582,98065,"Seattle, WA metro area",2023-01-31,24.0,1087500.0,46.0,20.0,48.0,27.0,12.0,95.25,1057450.0,47.5293,-121.8225
5583,98065,"Seattle, WA metro area",2023-02-28,23.0,950000.0,46.0,24.0,46.0,31.0,14.0,96.45,1242444.0,47.5293,-121.8225
5584,98065,"Seattle, WA metro area",2023-03-31,27.0,1000000.0,21.0,48.0,63.0,45.0,18.0,97.95,1162500.0,47.5293,-121.8225
5585,98065,"Seattle, WA metro area",2023-04-30,38.0,1110000.0,9.0,55.0,67.0,52.0,13.0,99.3,1249950.0,47.5293,-121.8225
5586,98065,"Seattle, WA metro area",2023-05-31,52.0,1132000.0,9.0,69.0,83.0,60.0,19.0,99.4,1190000.0,47.5293,-121.8225
5587,98065,"Seattle, WA metro area",2023-06-30,64.0,1149500.0,6.0,62.0,80.0,63.0,17.0,99.97,1224490.0,47.5293,-121.8225
5588,98065,"Seattle, WA metro area",2023-07-31,66.0,1155000.0,6.0,62.0,75.0,57.0,17.0,100.1,1197000.0,47.5293,-121.8225
5589,98065,"Seattle, WA metro area",2023-08-31,59.0,1210000.0,6.0,50.0,69.0,56.0,12.0,99.91,1193500.0,47.5293,-121.8225
5590,98065,"Seattle, WA metro area",2023-09-30,54.0,1200500.0,8.0,39.0,56.0,45.0,11.0,99.76,1187000.0,47.5293,-121.8225
5591,98065,"Seattle, WA metro area",2023-10-31,43.0,1195000.0,10.0,33.0,50.0,39.0,11.0,98.97,1080000.0,47.5293,-121.8225
5592,98065,"Seattle, WA metro area",2023-11-30,37.0,1123500.0,17.0,24.0,36.0,25.0,11.0,99.07,1049875.0,47.5293,-121.8225
5593,98065,"Seattle, WA metro area",2023-12-31,21.0,1150000.0,25.0,15.0,26.0,18.0,6.0,98.57,1050000.0,47.5293,-121.8225
5594,98065,"Seattle, WA metro area",2024-01-31,20.0,1067500.0,18.0,14.0,25.0,17.0,6.0,101.53,962500.0,47.5293,-121.8225
5595,98065,"Seattle, WA metro area",2024-02-29,19.0,1014000.0,6.0,18.0,29.0,22.0,6.0,103.87,1251500.0,47.5293,-121.8225
5596,98065,"Seattle, WA metro area",2024-03-31,24.0,1150000.0,5.0,29.0,34.0,27.0,7.0,105.01,1225000.0,47.5293,-121.8225
5597,98065,"Seattle, WA metro area",2024-04-30,29.0,1280000.0,5.0,39.0,44.0,36.0,7.0,104.08,1278000.0,47.5293,-121.8225
5598,98065,"Seattle, WA metro area",2024-05-31,36.0,1295000.0,5.0,61.0,67.0,48.0,19.0,103.82,1224900.0,47.5293,-121.8225
5599,98065,"Seattle, WA metro area",2024-06-30,47.0,1274800.0,5.0,74.0,80.0,52.0,23.0,102.74,1224900.0,47.5293,-121.8225
5600,98065,"Seattle, WA metro area",2024-07-31,51.0,1240000.0,5.0,72.0,78.0,57.0,18.0,102.38,1196500.0,47.5293,-121.8225
5601,98065,"Seattle, WA metro area",2024-08-31,58.0,1178500.0,5.0,54.0,72.0,51.0,14.0,101.07,1198975.0,47.5293,-121.8225
5602,98065,"Seattle, WA metro area",2024-09-30,52.0,1194250.0,10.0,46.0,68.0,52.0,12.0,100.39,1199925.0,47.5293,-121.8225
5603,98065,"Seattle, WA metro area",2024-10-31,53.0,1200500.0,13.0,39.0,57.0,45.0,8.0,99.78,1200500.0,47.5293,-121.8225
5604,98065,"Seattle, WA metro area",2024-11-30,40.0,1250000.0,14.0,31.0,45.0,38.0,4.0,99.74,1270000.0,47.5293,-121.8225
5605,98065,"Seattle, WA metro area",2024-12-31,36.0,1192450.0,11.0,19.0,31.0,26.0,3.0,99.66,1249000.0,47.5293,-121.8225
5606,98065,"Seattle, WA metro area",2025-01-31,24.0,1167500.0,8.0,20.0,28.0,21.0,6.0,99.99,1216900.0,47.5293,-121.8225
5607,98065,"Seattle, WA metro area",2025-02-28,21.0,1100000.0,5.0,31.0,35.0,21.0,14.0,101.87,1250000.0,47.5293,-121.8225
5608,98065,"Seattle, WA metro area",2025-03-31,22.0,1350500.0,5.0,47.0,49.0,36.0,13.0,102.96,1349000.0,47.5293,-121.8225
5609,98065,"Seattle, WA metro area",2025-04-30,34.0,1385000.0,5.0,61.0,66.0,45.0,19.0,101.78,1350000.0,47.5293,-121.8225
5610,98065,"Seattle, WA metro area",2025-05-31,44.0,1381500.0,5.0,62.0,76.0,50.0,21.0,100.21,1349975.0,47.5293,-121.8225
5611,98065,"Seattle, WA metro area",2025-06-30,48.0,1300000.0,9.0,54.0,67.0,43.0,20.0,99.5,1350000.0,47.5293,-121.8225
5612,98065,"Seattle, WA metro area",2025-07-31,44.0,1290000.0,19.0,48.0,66.0,42.0,25.0,99.11,1287499.0,47.5293,-121.8225
5613,98065,"Seattle, WA metro area",2025-08-31,43.0,1200000.0,19.0,38.0,59.0,37.0,21.0,98.86,1287499.0,47.5293,-121.8225
5614,98065,"Seattle, WA metro area",2025-09-30,36.0,1382475.0,16.0,36.0,56.0,35.0,20.0,98.06,1187500.0,47.5293,-121.8225
5615,98065,"Seattle, WA metro area",2025-10-31,30.0,1267500.0,17.0,25.0,50.0,28.0,18.0,97.51,1225000.0,47.5293,-121.8225
5616,98065,"Seattle, WA metro area",2025-11-30,24.0,1304975.0,15.0,23.0,44.0,22.0,18.0,97.64,1125000.0,47.5293,-121.8225
5617,98065,"Seattle, WA metro area",2025-12-31,21.0,1260000.0,29.0,14.0,34.0,14.0,13.0,97.85,1347000.0,47.5293,-121.8225
5618,98065,"Seattle, WA metro area",2026-01-31,17.0,1225000.0,29.0,15.0,32.0,14.0,14.0,98.32,1125000.0,47.5293,-121.8225
5619,98065,"Seattle, WA metro area",2026-02-28,14.0,1137000.0,41.0,21.0,38.0,14.0,19.0,98.66,1025000.0,47.5293,-121.8225
5620,98065,"Seattle, WA metro area",2026-03-31,15.0,1049000.0,12.0,33.0,45.0,22.0,19.0,99.9,1065000.0,47.5293,-121.8225
5621,98065,"Seattle, WA metro area",2026-04-30,24.0,1049500.0,20.0,63.0,75.0,31.0,38.0,99.48,1150000.0,47.5293,-121.8225
5622,98065,"Seattle, WA metro area",2026-05-31,32.0,1150000.0,9.0,76.0,95.0,50.0,36.0,99.45,1208938.0,47.5293,-121.8225
5623,98065,"Seattle, WA metro area",2026-06-30,45.0,1150000.0,9.0,87.0,106.0,53.0,40.0,99.0,1225000.0,47.5293,-121.8225
5624,98065,"Seattle, WA metro area",2026-07-31,47.0,1202290.0,7.0,78.0,116.0,49.0,48.0,98.99,1247120.0,47.5293,-121.8225
5625,98068,"Seattle, WA metro area",2016-03-31,10.0,442000.0,51.0,5.0,21.0,12.0,9.0,95.53,499900.0,47.4452,-121.431
5626,98068,"Seattle, WA metro area",2016-04-30,9.0,455000.0,48.0,4.0,13.0,8.0,9.0,95.6,494975.0,47.4452,-121.431
5627,98068,"Seattle, WA metro area",2016-05-31,5.0,399999.0,329.0,6.0,13.0,5.0,10.0,97.4,510000.0,47.4452,-121.431
5628,98068,"Seattle, WA metro area",2016-06-30,5.0,399999.0,329.0,8.0,15.0,4.0,11.0,98.36,589975.0,47.4452,-121.431
5629,98068,"Seattle, WA metro area",2016-07-31,3.0,550000.0,104.0,13.0,19.0,3.0,14.0,97.26,485000.0,47.4452,-121.431
5630,98068,"Seattle, WA metro area",2016-08-31,4.0,457500.0,2.0,12.0,20.0,4.0,16.0,98.83,574725.0,47.4452,-121.431
5631,98068,"Seattle, WA metro area",2016-09-30,6.0,371000.0,14.0,10.0,20.0,7.0,15.0,97.0,427500.0,47.4452,-121.431
5632,98068,"Seattle, WA metro area",2016-10-31,8.0,371000.0,42.0,7.0,21.0,11.0,13.0,96.5,370000.0,47.4452,-121.431
5633,98068,"Seattle, WA metro area",2016-11-30,7.0,377000.0,90.0,6.0,21.0,11.0,10.0,94.67,347000.0,47.4452,-121.431
5634,98068,"Seattle, WA metro area",2016-12-31,8.0,412500.0,91.0,7.0,20.0,10.0,8.0,92.67,439950.0,47.4452,-121.431
5635,98068,"Seattle, WA metro area",2017-01-31,8.0,485000.0,64.0,5.0,16.0,8.0,7.0,93.36,545500.0,47.4452,-121.431
5636,98068,"Seattle, WA metro area",2017-02-28,10.0,485000.0,65.0,5.0,14.0,6.0,8.0,94.77,589000.0,47.4452,-121.431
5637,98068,"Seattle, WA metro area",2017-03-31,7.0,545500.0,131.0,6.0,14.0,8.0,9.0,96.92,644500.0,47.4452,-121.431
5638,98068,"Seattle, WA metro area",2017-04-30,7.0,615000.0,155.0,6.0,12.0,7.0,5.0,96.92,644500.0,47.4452,-121.431
5639,98068,"Seattle, WA metro area",2017-05-31,7.0,460000.0,131.0,6.0,13.0,8.0,4.0,95.92,524000.0,47.4452,-121.431
5640,98068,"Seattle, WA metro area",2017-06-30,8.0,432500.0,49.0,7.0,14.0,7.0,6.0,98.26,489900.0,47.4452,-121.431
5641,98068,"Seattle, WA metro area",2017-07-31,7.0,380000.0,32.0,12.0,16.0,8.0,9.0,97.52,447450.0,47.4452,-121.431
5642,98068,"Seattle, WA metro area",2017-08-31,8.0,437500.0,25.0,16.0,20.0,11.0,12.0,96.6,445000.0,47.4452,-121.431
5643,98068,"Seattle, WA metro area",2017-09-30,8.0,489975.0,26.0,17.0,23.0,12.0,12.0,94.88,465000.0,47.4452,-121.431
5644,98068,"Seattle, WA metro area",2017-10-31,13.0,490000.0,29.0,11.0,20.0,13.0,7.0,93.89,465000.0,47.4452,-121.431
5645,98068,"Seattle, WA metro area",2017-11-30,13.0,445000.0,38.0,10.0,22.0,9.0,12.0,94.79,511950.0,47.4452,-121.431
5646,98068,"Seattle, WA metro area",2017-12-31,13.0,455000.0,41.0,6.0,18.0,13.0,4.0,95.47,620000.0,47.4452,-121.431
5647,98068,"Seattle, WA metro area",2018-01-31,11.0,620000.0,41.0,7.0,14.0,8.0,4.0,96.65,620000.0,47.4452,-121.431
5648,98068,"Seattle, WA metro area",2018-02-28,8.0,650000.0,41.0,5.0,17.0,10.0,5.0,96.49,629000.0,47.4452,-121.431
5649,98068,"Seattle, WA metro area",2018-03-31,9.0,629000.0,18.0,6.0,10.0,7.0,3.0,97.81,512500.0,47.4452,-121.431
5650,98068,"Seattle, WA metro area",2018-04-30,7.0,600000.0,18.0,6.0,10.0,7.0,4.0,99.31,462500.0,47.4452,-121.431
5651,98068,"Seattle, WA metro area",2018-05-31,7.0,455000.0,18.0,4.0,9.0,6.0,4.0,99.39,407500.0,47.4452,-121.431
5652,98068,"Seattle, WA metro area",2018-06-30,4.0,582500.0,118.0,4.0,7.0,1.0,6.0,95.69,337475.0,47.4452,-121.431
5653,98068,"Seattle, WA metro area",2018-07-31,2.0,545000.0,177.0,5.0,8.0,2.0,7.0,96.15,479950.0,47.4452,-121.431
5654,98068,"Seattle, WA metro area",2018-08-31,2.0,740000.0,300.0,5.0,8.0,1.0,8.0,92.37,479950.0,47.4452,-121.431
5655,98068,"Seattle, WA metro area",2018-09-30,1.0,670000.0,355.0,6.0,11.0,7.0,5.0,89.33,599500.0,47.4452,-121.431
5656,98068,"Seattle, WA metro area",2018-10-31,7.0,538000.0,82.0,4.0,11.0,7.0,3.0,94.29,1122500.0,47.4452,-121.431
5657,98068,"Seattle, WA metro area",2018-11-30,7.0,450000.0,82.0,4.0,12.0,7.0,4.0,94.92,1127500.0,47.4452,-121.431
5658,98068,"Seattle, WA metro area",2018-12-31,7.0,450000.0,82.0,3.0,8.0,1.0,6.0,94.92,695000.0,47.4452,-121.431
5659,98068,"Seattle, WA metro area",2019-01-31,1.0,450000.0,97.0,5.0,8.0,1.0,8.0,93.76,695000.0,47.4452,-121.431
5660,98068,"Seattle, WA metro area",2019-02-28,1.0,530000.0,15.0,4.0,8.0,3.0,5.0,96.37,945000.0,47.4452,-121.431
5661,98068,"Seattle, WA metro area",2019-03-31,2.0,607500.0,41.0,4.0,9.0,4.0,4.0,97.47,574475.0,47.4452,-121.431
5662,98068,"Seattle, WA metro area",2019-04-30,3.0,650000.0,66.0,4.0,11.0,4.0,6.0,97.81,499450.0,47.4452,-121.431
5663,98068,"Seattle, WA metro area",2019-05-31,3.0,650000.0,107.0,7.0,11.0,3.0,6.0,98.02,455000.0,47.4452,-121.431
5664,98068,"Seattle, WA metro area",2019-06-30,2.0,567500.0,238.0,6.0,10.0,2.0,6.0,97.74,550000.0,47.4452,-121.431
5665,98068,"Seattle, WA metro area",2019-07-31,2.0,296000.0,198.0,5.0,11.0,3.0,4.0,97.58,455000.0,47.4452,-121.431
5666,98068,"Seattle, WA metro area",2019-08-31,2.0,551500.0,14.0,6.0,12.0,3.0,6.0,99.08,873000.0,47.4452,-121.431
5667,98068,"Seattle, WA metro area",2019-09-30,5.0,299000.0,11.0,8.0,14.0,6.0,5.0,99.12,735500.0,47.4452,-121.431
5668,98068,"Seattle, WA metro area",2019-10-31,6.0,387000.0,8.0,11.0,15.0,5.0,8.0,96.98,996000.0,47.4452,-121.431
5669,98068,"Seattle, WA metro area",2019-11-30,6.0,356250.0,9.0,8.0,14.0,5.0,8.0,95.29,820000.0,47.4452,-121.431
5670,98068,"Seattle, WA metro area",2019-12-31,3.0,413500.0,7.0,7.0,12.0,4.0,8.0,91.44,829000.0,47.4452,-121.431
5671,98068,"Seattle, WA metro area",2020-01-31,5.0,725000.0,8.0,8.0,16.0,6.0,9.0,96.29,827000.0,47.4452,-121.431
5672,98068,"Seattle, WA metro area",2020-02-29,7.0,740000.0,48.0,9.0,17.0,9.0,8.0,97.19,825000.0,47.4452,-121.431
5673,98068,"Seattle, WA metro area",2020-03-31,9.0,740000.0,17.0,11.0,19.0,12.0,7.0,96.52,825000.0,47.4452,-121.431
5674,98068,"Seattle, WA metro area",2020-04-30,7.0,710000.0,13.0,7.0,16.0,9.0,5.0,96.25,699000.0,47.4452,-121.431
5675,98068,"Seattle, WA metro area",2020-05-31,7.0,610000.0,17.0,7.0,14.0,7.0,5.0,97.45,818000.0,47.4452,-121.431
5676,98068,"Seattle, WA metro area",2020-06-30,7.0,650000.0,18.0,8.0,14.0,5.0,10.0,96.71,705500.0,47.4452,-121.431
5677,98068,"Seattle, WA metro area",2020-07-31,6.0,732500.0,46.0,10.0,15.0,9.0,8.0,94.83,734000.0,47.4452,-121.431
5678,98068,"Seattle, WA metro area",2020-08-31,6.0,935000.0,46.0,10.0,15.0,10.0,6.0,94.05,611000.0,47.4452,-121.431
5679,98068,"Seattle, WA metro area",2020-09-30,7.0,600000.0,37.0,12.0,22.0,14.0,8.0,97.44,794500.0,47.4452,-121.431
5680,98068,"Seattle, WA metro area",2020-10-31,12.0,678750.0,26.0,15.0,22.0,17.0,6.0,102.04,695000.0,47.4452,-121.431
5681,98068,"Seattle, WA metro area",2020-11-30,15.0,757500.0,11.0,15.0,20.0,19.0,1.0,101.36,770000.0,47.4452,-121.431
5682,98068,"Seattle, WA metro area",2020-12-31,18.0,810000.0,8.0,9.0,16.0,15.0,1.0,101.62,695000.0,47.4452,-121.431
5683,98068,"Seattle, WA metro area",2021-01-31,14.0,812500.0,20.0,4.0,10.0,7.0,1.0,98.91,834500.0,47.4452,-121.431
5684,98068,"Seattle, WA metro area",2021-02-28,9.0,705000.0,27.0,3.0,4.0,4.0,1.0,104.16,675000.0,47.4452,-121.431
5685,98068,"Seattle, WA metro area",2021-03-31,5.0,685000.0,35.0,3.0,4.0,4.0,1.0,101.08,1050000.0,47.4452,-121.431
5686,98068,"Seattle, WA metro area",2021-04-30,4.0,852500.0,11.0,5.0,6.0,4.0,2.0,107.1,845000.0,47.4452,-121.431
5687,98068,"Seattle, WA metro area",2021-05-31,5.0,950000.0,7.0,7.0,7.0,4.0,2.0,100.59,845000.0,47.4452,-121.431
5688,98068,"Seattle, WA metro area",2021-06-30,5.0,950000.0,3.0,11.0,11.0,6.0,4.0,108.19,845000.0,47.4452,-121.431
5689,98068,"Seattle, WA metro area",2021-07-31,6.0,940000.0,4.0,9.0,11.0,8.0,3.0,107.19,749900.0,47.4452,-121.431
5690,98068,"Seattle, WA metro area",2021-08-31,6.0,1240000.0,4.0,7.0,9.0,7.0,2.0,104.55,636000.0,47.4452,-121.431
5691,98068,"Seattle, WA metro area",2021-09-30,6.0,1500000.0,4.0,7.0,11.0,10.0,1.0,101.95,875000.0,47.4452,-121.431
5692,98068,"Seattle, WA metro area",2021-10-31,10.0,962500.0,6.0,6.0,9.0,7.0,1.0,105.07,1137500.0,47.4452,-121.431
5693,98068,"Seattle, WA metro area",2021-11-30,11.0,955000.0,6.0,10.0,12.0,11.0,1.0,108.4,1075000.0,47.4452,-121.431
5694,98068,"Seattle, WA metro area",2021-12-31,11.0,890000.0,6.0,10.0,11.0,9.0,1.0,108.93,932500.0,47.4452,-121.431
5695,98068,"Seattle, WA metro area",2022-01-31,9.0,1003000.0,2.0,10.0,10.0,10.0,1.0,110.9,932500.0,47.4452,-121.431
5696,98068,"Seattle, WA metro area",2022-02-28,7.0,1153000.0,2.0,7.0,7.0,7.0,1.0,110.11,890000.0,47.4452,-121.431
